,underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,implied_underlying_price_1545,active_underlying_price_1545,implied_volatility_1545,delta_1545,gamma_1545,theta_1545,vega_1545,rho_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code,dte_days,buckets,T,D,F,mid,spread,Ctilde,iv,vega,k,w_base
1042,SPY,2023-08-25,SPY,2023-10-20,455.0,C,3.44,3.79,2.52,3.46,4571,443,3.65,323,3.68,440.78,440.8,0.0,440.79,0.1189,0.2934,0.0167,-0.0623,0.5988,0.1917,431,3.46,362,3.5,440.04,440.07,3.013,23701,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,3.665,0.03000000000000025,3.661332776628837,0.12442533178539647,58.36263796122766,0.029435955731224647,3784663.8997703064
1044,SPY,2023-08-25,SPY,2023-10-20,456.0,C,3.15,3.5,2.32,3.1,1037,1164,3.32,376,3.35,440.78,440.8,0.0,440.79,0.1178,0.2755,0.0164,-0.0599,0.5823,0.1801,466,3.14,356,3.18,440.04,440.07,2.9937,7193,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,3.335,0.03000000000000025,3.3316629768232393,0.12315341077202308,56.55340279929836,0.03163134629466014,3553652.631310705
1046,SPY,2023-08-25,SPY,2023-10-20,457.0,C,2.85,3.24,2.05,2.87,1192,398,3.02,212,3.04,440.78,440.8,0.0,440.79,0.1169,0.2578,0.016,-0.0575,0.5647,0.1688,475,2.85,361,2.89,440.04,440.07,2.547,2095,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,3.0300000000000002,0.020000000000000018,3.026968161851399,0.12199380557840536,54.64088504414759,0.03382192767447881,7345495.246910949
1048,SPY,2023-08-25,SPY,2023-10-20,458.0,C,2.64,2.85,1.88,2.58,835,151,2.74,256,2.76,440.78,440.8,0.0,440.79,0.1159,0.2411,0.0156,-0.055,0.5464,0.1578,484,2.58,366,2.62,440.04,440.07,2.2062,6434,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,2.75,0.019999999999999574,2.747248331713316,0.12096209455464427,52.64614847471217,0.03600772089445911,6929042.373053892
1050,SPY,2023-08-25,SPY,2023-10-20,459.0,C,2.36,2.61,1.71,2.33,368,1029,2.47,370,2.49,440.78,440.8,0.0,440.79,0.1151,0.2241,0.015,-0.0524,0.5259,0.1467,493,2.33,371,2.36,440.04,440.07,2.2247,2624,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,2.4800000000000004,0.020000000000000018,2.477518495508736,0.11978230945410752,50.51225342122352,0.038188746840819354,6378719.364224756
1052,SPY,2023-08-25,SPY,2023-10-20,460.0,C,2.06,2.4,1.52,2.09,3870,540,2.23,484,2.25,440.78,440.8,0.0,440.79,0.1142,0.2084,0.0145,-0.0498,0.506,0.1365,500,2.1,398,2.13,440.04,440.07,2.0106,24646,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,2.24,0.020000000000000018,2.237758641104665,0.1188542744055959,48.36014753785107,0.04036502626341472,5846759.674706796
1054,SPY,2023-08-25,SPY,2023-10-20,461.0,C,1.9,2.1,1.37,1.91,517,424,2.01,326,2.03,440.78,440.8,0.0,440.79,0.1134,0.1934,0.014,-0.0473,0.4856,0.1267,497,1.89,395,1.92,440.04,440.07,1.7351,3972,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,2.0199999999999996,0.020000000000000018,2.0179787745675988,0.11800533822035748,46.164294909091886,0.0425365797769226,5327855.311134008
1056,SPY,2023-08-25,SPY,2023-10-20,462.0,C,1.72,1.96,1.23,1.67,5550,1299,1.8,488,1.82,440.78,440.8,0.0,440.79,0.1126,0.1784,0.0134,-0.0446,0.4635,0.1168,1063,1.69,402,1.72,440.04,440.07,1.5493,7327,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,1.81,0.020000000000000018,1.808188901964037,0.11703010151181135,43.86985077338679,0.04470342786201297,4811409.517198054
1058,SPY,2023-08-25,SPY,2023-10-20,463.0,C,1.64,1.71,1.23,1.5,215,191,1.62,441,1.63,440.78,440.8,0.0,440.79,0.1119,0.1646,0.0128,-0.0421,0.442,0.1079,226,1.52,391,1.54,440.04,440.07,1.4924,2031,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,1.625,0.009999999999999787,1.623374014194232,0.11627966025774582,41.61388307667502,0.046865590866508246,7345495.246910949
1060,SPY,2023-08-25,SPY,2023-10-20,464.0,C,1.37,1.48,1.02,1.35,310,535,1.45,395,1.46,440.78,440.8,0.0,440.79,0.1113,0.1514,0.0122,-0.0396,0.4204,0.0992,50,1.36,410,1.38,440.04,440.07,1.3832,6067,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,1.455,0.010000000000000009,1.4535441173246817,0.11555241596323657,39.34377995334447,0.04902308900652948,7345495.246910949
1062,SPY,2023-08-25,SPY,2023-10-20,465.0,C,1.21,1.44,0.86,1.21,1351,1344,1.29,371,1.31,440.78,440.8,0.0,440.79,0.1107,0.1389,0.0116,-0.0372,0.3984,0.0909,532,1.21,430,1.23,440.04,440.07,1.1602,21909,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,1.3,0.020000000000000018,1.2986992113553857,0.11486774164842406,37.08174899608678,0.05117594236763036,3437640.271521951
1064,SPY,2023-08-25,SPY,2023-10-20,466.0,C,1.11,1.26,0.79,1.07,449,960,1.15,438,1.17,440.78,440.8,0.0,440.79,0.1103,0.1271,0.0109,-0.0348,0.3764,0.0832,225,1.08,451,1.1,440.04,440.07,1.041,5473,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,1.16,0.020000000000000018,1.158839296286344,0.11425062436637258,34.853291728957295,0.05332417090591997,3036879.860859502
1066,SPY,2023-08-25,SPY,2023-10-20,468.0,C,0.87,1.01,0.61,0.85,453,1739,0.91,616,0.93,440.78,440.8,0.0,440.79,0.1095,0.1058,0.0097,-0.0303,0.3341,0.0693,549,0.85,471,0.87,440.04,440.07,0.8423,4658,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.92,0.020000000000000018,0.919079441882273,0.11319239822781797,30.542484602664636,0.05760683269792092,2332108.4142600116
1068,SPY,2023-08-25,SPY,2023-10-20,470.0,C,0.67,0.8,0.47,0.68,3025,814,0.72,790,0.73,440.78,440.8,0.0,440.79,0.1088,0.0874,0.0084,-0.0261,0.2933,0.0572,581,0.67,724,0.69,440.04,440.07,0.6349,21758,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.725,0.010000000000000009,0.7242745601789651,0.11229938272627743,26.472675011274276,0.061871231484378335,7008025.222525442
1070,SPY,2023-08-25,SPY,2023-10-20,472.0,C,0.56,0.59,0.4,0.52,259,3118,0.56,1557,0.58,440.78,440.8,0.0,440.79,0.1082,0.0718,0.0073,-0.0223,0.2559,0.0469,827,0.52,361,0.54,440.04,440.07,0.5142,4220,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.5700000000000001,0.019999999999999907,0.5694296542096692,0.11164519707277129,22.74892904057993,0.06611752236582953,1293784.4312333644
1072,SPY,2023-08-25,SPY,2023-10-20,474.0,C,0.42,0.46,0.31,0.44,214,3943,0.44,1679,0.46,440.78,440.8,0.0,440.79,0.1083,0.0588,0.0063,-0.0191,0.2216,0.0384,1128,0.41,781,0.43,440.04,440.07,0.4503,4563,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.45,0.020000000000000018,0.4495497270076335,0.1113315112913953,19.4621250207453,0.07034585847535053,946935.775807799
1074,SPY,2023-08-25,SPY,2023-10-20,475.0,C,0.38,0.44,0.28,0.37,578,3981,0.39,1518,0.41,440.78,440.8,0.0,440.79,0.1082,0.0532,0.0058,-0.0176,0.2063,0.0347,785,0.37,370,0.38,440.04,440.07,0.3672,20313,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.4,0.019999999999999962,0.39959975734011866,0.11125433747953649,17.96600112796744,0.07245334081491529,806942.9913253214
1076,SPY,2023-08-25,SPY,2023-10-20,476.0,C,0.33,0.37,0.28,0.33,479,2959,0.35,378,0.36,440.78,440.8,0.0,440.79,0.1082,0.0481,0.0053,-0.0162,0.1914,0.0313,1055,0.32,379,0.34,440.04,440.07,0.3297,11028,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.355,0.010000000000000009,0.3546447846393553,0.11118354975613166,16.548020026677058,0.07455639101169413,2738369.668033045
1078,SPY,2023-08-25,SPY,2023-10-20,478.0,C,0.28,0.3,0.23,0.26,119,2836,0.28,926,0.29,440.78,440.8,0.0,440.79,0.109,0.0396,0.0045,-0.0139,0.1654,0.0258,902,0.26,386,0.27,440.04,440.07,0.2763,3367,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.28500000000000003,0.009999999999999953,0.2847148271048346,0.11153497458175313,14.142560521906834,0.07874926927173019,2000120.1811579957
1080,SPY,2023-08-25,SPY,2023-10-20,480.0,C,0.23,0.25,0.16,0.22,330,4793,0.22,490,0.23,440.78,440.8,0.0,440.79,0.1089,0.0323,0.0038,-0.0117,0.1419,0.021,811,0.21,397,0.22,440.04,440.07,0.2087,20513,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.225,0.010000000000000009,0.22477486350381676,0.11164721813023266,11.91804081032593,0.08292464068221071,1420396.9675659412
1082,SPY,2023-08-25,SPY,2023-10-20,482.0,C,0.17,0.2,0.15,0.18,223,3564,0.18,1128,0.19,440.78,440.8,0.0,440.79,0.1099,0.027,0.0033,-0.0102,0.1236,0.0176,1189,0.17,395,0.18,440.04,440.07,0.1742,1544,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.185,0.010000000000000009,0.18481488776980487,0.11258486338475346,10.259478392030285,0.08708265083087449,1052568.9687653615
1084,SPY,2023-08-25,SPY,2023-10-20,484.0,C,0.16,0.16,0.15,0.16,11,821,0.15,2928,0.16,440.78,440.8,0.0,440.79,0.1115,0.0229,0.0028,-0.009,0.1084,0.0148,2256,0.13,507,0.15,440.04,440.07,0.1555,1627,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.155,0.010000000000000009,0.15484490596929598,0.11385734982025598,8.91730889608781,0.09122344349690577,795183.9794824666
1086,SPY,2023-08-25,SPY,2023-10-20,485.0,C,0.14,0.15,0.1,0.13,55,4880,0.13,1069,0.14,440.78,440.8,0.0,440.79,0.1112,0.0203,0.0025,-0.0081,0.0989,0.0132,1636,0.12,307,0.13,440.04,440.07,0.1309,11171,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.135,0.010000000000000009,0.13486491810229007,0.1136463187275902,8.045857570089584,0.0932874277177573,647358.2403816774
1088,SPY,2023-08-25,SPY,2023-10-20,486.0,C,0.13,0.13,0.09,0.09,3,1782,0.12,1222,0.13,440.78,440.8,0.0,440.79,0.112,0.0188,0.0024,-0.0076,0.0931,0.0122,1000,0.11,355,0.12,440.04,440.07,0.1067,1528,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.125,0.010000000000000009,0.12487492416878708,0.11447497116935572,7.547641903133635,0.09534716068076791,569668.9829793861
1090,SPY,2023-08-25,SPY,2023-10-20,488.0,C,0.0,0.0,0.0,0.0,0,1096,0.1,1496,0.11,440.78,440.8,0.0,440.79,0.1134,0.016,0.002,-0.0067,0.0816,0.0103,1000,0.09,385,0.1,440.04,440.07,0.0,1466,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.10500000000000001,0.009999999999999995,0.10489493630178116,0.11577153534021915,6.54773379803178,0.09945394263342122,428728.1788988773
1092,SPY,2023-08-25,SPY,2023-10-20,490.0,C,0.09,0.09,0.06,0.08,109,4343,0.08,1075,0.09,440.78,440.8,0.0,440.79,0.1142,0.0132,0.0017,-0.0057,0.0699,0.0085,165,0.08,1447,0.09,440.04,440.07,0.0836,7185,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.08499999999999999,0.009999999999999995,0.0849149484347752,0.11647439402666372,5.532568440839016,0.10354392788494642,306093.135525679
1094,SPY,2023-08-25,SPY,2023-10-20,492.0,C,0.05,0.08,0.05,0.08,108,1195,0.07,1496,0.08,440.78,440.8,0.0,440.79,0.1163,0.0116,0.0015,-0.0052,0.0629,0.0075,1642,0.06,306,0.07,440.04,440.07,0.0522,1434,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.07500000000000001,0.009999999999999995,0.07492495450127226,0.11848066476062485,4.950463624670157,0.10761725327258233,245070.90099182416
1096,SPY,2023-08-25,SPY,2023-10-20,494.0,C,0.06,0.06,0.06,0.06,40,1195,0.06,2478,0.07,440.78,440.8,0.0,440.79,0.118,0.0101,0.0013,-0.0046,0.056,0.0065,1642,0.05,306,0.06,440.04,440.07,0.06,676,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.065,0.010000000000000009,0.06493496056776929,0.12016606263655491,4.373730420606717,0.1116740539681966,191295.17792140573
1098,SPY,2023-08-25,SPY,2023-10-20,495.0,C,0.06,0.06,0.05,0.05,21,4337,0.05,891,0.06,440.78,440.8,0.0,440.79,0.1176,0.0087,0.0012,-0.0041,0.0498,0.0056,1190,0.05,405,0.06,440.04,440.07,0.0548,12678,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.055,0.009999999999999995,0.05494496663426632,0.11960801024716293,3.8438858501735274,0.11369629934896444,147754.58429164276
1100,SPY,2023-08-25,SPY,2023-10-20,496.0,C,0.05,0.05,0.05,0.05,30,1096,0.05,1496,0.06,440.78,440.8,0.0,440.79,0.1195,0.0086,0.0011,-0.0041,0.049,0.0055,2116,0.04,306,0.05,440.04,440.07,0.05,1066,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.055,0.009999999999999995,0.05494496663426632,0.12146132464397327,3.7976721292323115,0.11571446350520166,144223.13601147893
1102,SPY,2023-08-25,SPY,2023-10-20,498.0,C,0.0,0.0,0.0,0.0,0,1593,0.04,525,0.05,440.78,440.8,0.0,440.79,0.1204,0.0071,0.001,-0.0035,0.0421,0.0046,843,0.04,427,0.05,440.04,440.07,0.0,112,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.045,0.010000000000000002,0.044954972700763346,0.12225921745939515,3.2165096998753726,0.119738613804927,103459.34649392356
1104,SPY,2023-08-25,SPY,2023-10-20,500.0,C,0.04,0.05,0.03,0.04,1117,1214,0.04,5233,0.05,440.78,440.8,0.0,440.79,0.124,0.0069,0.0009,-0.0035,0.0409,0.0045,150,0.04,3087,0.05,440.04,440.07,0.0368,10656,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.045,0.010000000000000002,0.044954972700763346,0.125849822908662,3.1434049709767264,0.1237466352024659,98809.9481156119
1106,SPY,2023-08-25,SPY,2023-10-20,502.0,C,0.02,0.03,0.02,0.03,3,1434,0.03,1296,0.04,440.78,440.8,0.0,440.79,0.124,0.0055,0.0007,-0.0028,0.0339,0.0035,843,0.03,456,0.04,440.04,440.07,0.0233,374,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.035,0.010000000000000002,0.03496497876726039,0.1258652875992786,2.563962251799282,0.12773865647200325,65739.02428651642
1108,SPY,2023-08-25,SPY,2023-10-20,504.0,C,0.04,0.04,0.04,0.04,10,2276,0.02,2083,0.04,440.78,440.8,0.0,440.79,0.1255,0.0048,0.0006,-0.0025,0.0299,0.0031,1013,0.02,306,0.03,440.04,440.07,0.04,257,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.03,0.02,0.0299699818005089,0.1272219719463337,2.2412340158148067,0.13171480485164275,12557.824784113413
1110,SPY,2023-08-25,SPY,2023-10-20,505.0,C,0.02,0.02,0.02,0.02,4,5053,0.02,247,0.03,440.78,440.8,0.0,440.79,0.1248,0.0041,0.0006,-0.0022,0.0262,0.0026,1642,0.02,307,0.03,440.04,440.07,0.02,10703,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.025,0.009999999999999998,0.024974984833757416,0.12651475991546474,1.9381682312302364,0.133696966055634,37564.960925501444
1112,SPY,2023-08-25,SPY,2023-10-20,506.0,C,0.0,0.0,0.0,0.0,0,1827,0.02,425,0.03,440.78,440.8,0.0,440.79,0.1265,0.004,0.0005,-0.0022,0.0259,0.0026,1013,0.02,385,0.03,440.04,440.07,0.0,176,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.025,0.009999999999999998,0.024974984833757416,0.12818224121281288,1.9176550147031586,0.13567520606773975,36774.007554161726
1114,SPY,2023-08-25,SPY,2023-10-20,510.0,C,0.03,0.03,0.03,0.03,1,1005,0.02,2033,0.03,440.78,440.8,0.0,440.79,0.1332,0.0038,0.0005,-0.0022,0.0246,0.0024,152,0.02,1297,0.03,440.04,440.07,0.03,6972,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.025,0.009999999999999998,0.024974984833757416,0.1347966741185149,1.8407839072268386,0.14354926249864564,33884.853931053076
1116,SPY,2023-08-25,SPY,2023-10-20,515.0,C,0.03,0.03,0.03,0.03,1,1938,0.01,754,0.02,440.78,440.8,0.0,440.79,0.1347,0.0024,0.0003,-0.0014,0.0164,0.0015,1013,0.01,386,0.02,440.04,440.07,0.03,3447,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.015,0.01,0.01498499090025445,0.13611648207905147,1.193590524289071,0.15330543744401035,14246.583396726592
1118,SPY,2023-08-25,SPY,2023-10-20,520.0,C,0.02,0.02,0.02,0.02,10,1520,0.01,1644,0.02,440.78,440.8,0.0,440.79,0.1424,0.0023,0.0003,-0.0014,0.0155,0.0014,20,0.01,1097,0.02,440.04,440.07,0.02,9245,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.015,0.01,0.01498499090025445,0.14382229482690143,1.1404573795351378,0.16296734835574725,13006.430345361534
1120,SPY,2023-08-25,SPY,2023-10-20,525.0,C,0.01,0.02,0.01,0.02,2,325,0.01,2032,0.02,440.78,440.8,0.0,440.79,0.1501,0.0022,0.0003,-0.0015,0.0147,0.0014,0,0.0,1409,0.02,440.04,440.07,0.015,1393,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.015,0.01,0.01498499090025445,0.151413994363332,1.09293036224257,0.17253679937189798,11944.96776711675
1122,SPY,2023-08-25,SPY,2023-10-20,530.0,C,0.0,0.0,0.0,0.0,0,150,0.01,2318,0.02,440.78,440.8,0.0,440.79,0.1576,0.0021,0.0002,-0.0015,0.014,0.0013,150,0.01,1496,0.02,440.04,440.07,0.0,5265,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.015,0.01,0.01498499090025445,0.15889648542815538,1.0501388900773456,0.18201554332644157,11027.916884528793
1124,SPY,2023-08-25,SPY,2023-10-20,535.0,C,0.01,0.01,0.01,0.01,2,0,0.0,1005,0.01,440.78,440.8,0.0,440.79,0.1512,0.0008,0.0001,-0.0006,0.0061,0.0005,0,0.0,307,0.01,440.04,440.07,0.01,2157,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.005,0.01,0.004994996966751483,0.15182107687464683,0.4274339021262045,0.1914052836762806,1826.9974068683377
1126,SPY,2023-08-25,SPY,2023-10-20,540.0,C,0.01,0.01,0.01,0.01,5,0,0.0,1005,0.01,440.78,440.8,0.0,440.79,0.158,0.0008,0.0001,-0.0006,0.0058,0.0005,0,0.0,307,0.01,440.04,440.07,0.01,1516,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.005,0.01,0.004994996966751483,0.15856495086613048,0.4119325455395311,0.20070767633859413,1696.8842207467787
1128,SPY,2023-08-25,SPY,2023-10-20,545.0,C,0.0,0.0,0.0,0.0,0,0,0.0,1217,0.01,440.78,440.8,0.0,440.79,0.1648,0.0007,0.0001,-0.0006,0.0056,0.0005,0,0.0,844,0.01,440.04,440.07,0.0,5162,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.005,0.01,0.004994996966751483,0.16522212649852117,0.3977788964520551,0.20992433144351816,1582.2805046261478
1130,SPY,2023-08-25,SPY,2023-10-20,550.0,C,0.01,0.01,0.01,0.01,900,0,0.0,1921,0.01,440.78,440.8,0.0,440.79,0.171,0.0007,0.0001,-0.0006,0.0053,0.0004,0,0.0,1346,0.01,440.04,440.07,0.01,4205,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.005,0.01,0.004994996966751483,0.17179549799265562,0.38479964046111975,0.2190568150067907,1480.7076329900704
1132,SPY,2023-08-25,SPY,2023-10-20,555.0,C,0.0,0.0,0.0,0.0,0,0,0.0,1298,0.01,440.78,440.8,0.0,440.79,0.1779,0.0007,0.0001,-0.0006,0.0051,0.0004,0,0.0,1000,0.01,440.04,440.07,0.0,1306,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.005,0.01,0.004994996966751483,0.178287752307464,0.3728503604839621,0.22810665052670862,1390.1739131302047
1134,SPY,2023-08-25,SPY,2023-10-20,560.0,C,0.0,0.0,0.0,0.0,0,0,0.0,1361,0.01,440.78,440.8,0.0,440.79,0.1844,0.0007,0.0001,-0.0006,0.0049,0.0004,0,0.0,346,0.01,440.04,440.07,0.0,676,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.005,0.01,0.004994996966751483,0.18470139441708447,0.3618097058572696,0.23707532050946903,1309.0626325252397
1136,SPY,2023-08-25,SPY,2023-10-20,565.0,C,0.0,0.0,0.0,0.0,0,0,0.0,1355,0.01,440.78,440.8,0.0,440.79,0.1908,0.0006,0.0001,-0.0006,0.0047,0.0004,0,0.0,1000,0.01,440.04,440.07,0.0,1177,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.005,0.01,0.004994996966751483,0.19103876833248312,0.3515749261135687,0.24596426792671508,1236.0492867176129
1138,SPY,2023-08-25,SPY,2023-10-20,570.0,C,0.0,0.0,0.0,0.0,0,0,0.0,1909,0.01,440.78,440.8,0.0,440.79,0.1971,0.0006,0.0001,-0.0006,0.0046,0.0004,0,0.0,1000,0.01,440.04,440.07,0.0,1591,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.005,0.01,0.004994996966751483,0.1973020747613963,0.34205840966426915,0.25477489760887,1170.0395562204897
1140,SPY,2023-08-25,SPY,2023-10-20,575.0,C,0.0,0.0,0.0,0.0,0,0,0.0,1373,0.01,440.78,440.8,0.0,440.79,0.2032,0.0006,0.0001,-0.0006,0.0044,0.0004,0,0.0,1000,0.01,440.04,440.07,0.0,1244,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.005,0.01,0.004994996966751483,0.20349338605409148,0.33318497178978473,0.2635085775776246,1110.1222542655964
1142,SPY,2023-08-25,SPY,2023-10-20,580.0,C,0.0,0.0,0.0,0.0,0,0,0.0,1893,0.01,440.78,440.8,0.0,440.79,0.2092,0.0006,0.0001,-0.0006,0.0043,0.0004,0,0.0,1013,0.01,440.04,440.07,0.0,1867,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.005,0.01,0.004994996966751483,0.2096146589607928,0.32488970872708023,0.2721666403207392,1055.5332283676703
1144,SPY,2023-08-25,SPY,2023-10-20,585.0,C,0.0,0.0,0.0,0.0,0,0,0.0,1811,0.01,440.78,440.8,0.0,440.79,0.2153,0.0006,0.0001,-0.0006,0.0042,0.0004,0,0.0,1020,0.01,440.04,440.07,0.0,3851,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.005,0.01,0.004994996966751483,0.21566774559790178,0.31711628405045794,0.2807503840121307,1005.6273760997072
1146,SPY,2023-08-25,SPY,2023-10-20,590.0,C,0.0,0.0,0.0,0.0,0,0,0.0,2076,0.01,440.78,440.8,0.0,440.79,0.2217,0.0006,0.0001,-0.0006,0.004,0.0003,0,0.0,1013,0.01,440.04,440.07,0.0,1151,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.005,0.01,0.004994996966751483,0.2216544029366903,0.3098155486322294,0.28926107368003934,959.8567417428928
1148,SPY,2023-08-25,SPY,2023-10-20,595.0,C,0.0,0.0,0.0,0.0,0,0,0.0,1970,0.01,440.78,440.8,0.0,440.79,0.2277,0.0005,0.0001,-0.0006,0.0039,0.0003,0,0.0,1013,0.01,440.04,440.07,0.0,395,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.005,0.01,0.004994996966751483,0.22757630106361934,0.30294442049419357,0.29769994232590397,917.7532190856277
1150,SPY,2023-08-25,SPY,2023-10-20,600.0,C,0.0,0.0,0.0,0.0,0,0,0.0,1998,0.01,440.78,440.8,0.0,440.79,0.2332,0.0005,0.0001,-0.0006,0.0038,0.0003,0,0.0,1013,0.01,440.04,440.07,0.0,1586,,56,2M,0.15342465753424658,1.0010016088661953,441.801843296698,0.005,0.01,0.004994996966751483,0.2334350304150619,0.2964649689956473,0.30606819199642044,878.914778415901
1192,SPY,2023-08-25,SPY,2023-11-17,310.0,C,0.0,0.0,0.0,0.0,0,75,133.18,75,134.17,440.78,440.8,0.0,440.79,0.3465,0.9883,0.0004,0.0,0.0698,0.6917,75,132.4,75,133.46,440.04,440.07,0.0,0,,84,3M,0.23013698630136986,1.0021808429619088,443.30214296018045,133.675,0.9899999999999807,133.38411020203543,0.28975501432740414,2.5828636960819367,-0.35767927836836644,6.806636947799514
1194,SPY,2023-08-25,SPY,2023-11-17,315.0,C,0.0,0.0,0.0,0.0,0,75,128.28,75,129.27,440.78,440.8,0.0,440.79,0.3396,0.9864,0.0005,0.0,0.0789,0.7011,75,127.51,75,128.56,440.04,440.07,0.0,2,,84,3M,0.23013698630136986,1.0021808429619088,443.30214296018045,128.775,0.9900000000000091,128.49477307848971,0.3076230087173602,4.888656038799383,-0.34167893702192526,24.38420351565069
1196,SPY,2023-08-25,SPY,2023-11-17,320.0,C,0.0,0.0,0.0,0.0,0,75,123.39,75,124.38,440.78,440.8,0.0,440.79,0.3313,0.9846,0.0006,0.0,0.0874,0.7106,75,122.62,75,123.67,440.04,440.07,0.0,5,,84,3M,0.23013698630136986,1.0021808429619088,443.30214296018045,123.88499999999999,0.9899999999999949,123.61541419397163,0.3149665356947451,7.017755175736176,-0.32593058005378606,50.24883961490909
